File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
,Ejó twàári mu mùúsi mukurú n'úmugēnzi wānje twâborewe.,"Hier, mon ami et moi avons bien bu à une fête. 
","Yesterday, my friend and I got quite drunk at a party. ",jokes,,,,,,,8,54
,Eka na mba!,pas du tout!,not a bit!,grammar,,,,,,,3,11
,Erega iyo tuba twapfumye tuguma hakurya!”,Si seulement nous avions accepté de rester de l’autre côté !,If only we had been willing to stay on the other side!”,grammar,,,,,,,6,41
,"Ese Gisanumwavu ngo aratwenze! Amenyo umengo ni yo atonoza ibitoke. Aguhumekeyeko, wota ukiruka.",Eeh quand Gisanumwavu souris! On dirait que ses dents épluchent les bananes. Et tu pourrais t'enfuir quand tu sens son haleine,Eeh when Gisanumwavu smiles! His teeth look like they're peeling bananas. And you might run away when you smell his breath,general,,,,,,,13,96
,Ewe Bayaga urabazagiza,"Ô Bayaga, tu aimé posé des questions","O Bayaga, you liked to ask questions",general,,,,,,,3,22
,"Ewe, Ntega ugutwi.","Mec, écoute-moi.","Dude, listen to me.",general,,,,,,,3,18
,Fata iyi ngendeshwa rusangi.,Prenez ce bus.,Take this bus.,general,,,,,,,4,28
,Fata iyo ngendeshwa.,Prenez ce bus.,Take this bus.,general,,,,,,,3,20
,Fata umwanya ugomba.,Prends ton temps.,Take your time.,general,,,,,,,3,20
,Fata umwanya wawe.,Prends ton temps.,Take your time.,general,,,,,,,3,18
,Gatό karakúra.,Même le plus petit poisson peut devenir un géant dans l'océan.,Even the smallest fish can grow into a giant in the ocean.,proverbs,,,,,,,2,14
,Genda kuryama,Va dormir,Go to sleep,general,,,,,,,2,13
,"Genda ubibwire Yohana, kibuze umuhamagare aze ino","Va en parler à John, ou bien appelle-le pour qu'il vienne ici","Go tell John about it, or else call him to come here",grammar,,,,,,,7,49
,Gerageza kudasesagura.,Essaient de ne pas le gaspiller.,Try not to waste it.,general,,,,,,,2,22
,Gitega ni intara iri hagati mu gihugu c’Uburundi,Gitega est une province au milieu du Burundi,Gitega is a province in the middle of Burundi,general,,,,,,,8,48
,Gucá bugúfi bica inzira ntíbicá umugôngo.,"L'humilité ouvre les portes à de plus grandes opportunités, pas l'humiliation.","Humility opens doors to greater opportunities, not humiliation.",proverbs,,,,,,,6,41
,Gucá mu zîko ní ukunyáruka.,"Face à un défi, agissez rapidement pour éviter d'autres complications.","When facing a challenge, act swiftly to avoid further complications.",proverbs,,,,,,,5,27
,Gusa iyó ndōnsé amaherá nsubīra kwībuka yâ migàámbi arí ukó ahezé.," Cependant, lorsque l'argent arrive, je ne me souviens de ce plan qu'une fois qu'il est épuisé.","However, when the money comes, I only seem to recall that plan once it's all finished.",jokes,,,,,,,11,66
,Gushika kugihe ni nkenerwa.,La ponctualité est importante.,Punctuality is important.,general,,,,,,,4,27
,Gusubiramwo ivyapfuye ni nkenerwa.,Recycler est important.,Recycling is important.,general,,,,,,,4,34
,Gute ushobora gukora ibi?,Comment oses- tu?,How dare you?,general,,,,,,,4,25
,Gutāha gutūnga umugabo.,Revenir dans l'étreinte de la maison ravive l'esprit d'un homme.,Coming back to the embrace of home revives a man's spirit.,proverbs,,,,,,,3,23
,Ha kunigwa n'ijambo wonigwa n'uwo uribwiye.,"Soyez assez courageux pour partager vos opinions, même si cela conduit à la confrontation.","Be brave enough to share your opinions, even if it leads to confrontation.",proverbs,,,,,,,6,43
,Haba harimwo n’imiburiburi ibice 30 % vy’abagore.,Il y en a environ 30 % de femmes.,There are around 30% women.,general,,,,,,,7,49
,Habaye iki?,ce qui s'est passé?,what happened?,grammar,,,,,,,2,11
,Habaye isanganya.,Il y a eu un accident.,There has been an accident.,general,,,,,,,2,17
,Haguma umwămi ingoma irabāzwa.,"La véritable défense d'un royaume réside dans la force de son roi, non dans les boucliers fabriqués à la main.","A kingdom's true defense lies in the strength of its king, not in shields crafted by hands.",proverbs,,,,,,,4,30
,"Hagumyeho ukwizera n’ivyizigiro n’urukundo, ivyo uko ari bitatu","Restent la foi, l'espérance et l'amour, ceux-là étant trois","There remain faith, hope and love, those being three",grammar,,,,,,,8,63
,Haguye imvura nyinshi.,Il pleut très fort.,It's raining very hard.,general,,,,,,,3,22
,"Haheze imisi mikeya, twagiye i Bugande",Après quelques jours nous sommes allés en Ouganda,After a few days we went to Uganda,grammar,,,,,,,6,38
,Haheze umwaka tuzogaruka,"Après un an, nous reviendrons",After a year we will return,grammar,,,,,,,3,24
,Haje abantu bangahe? Ibiri na babiri,Combien de personnes sont venues ? Vingt-deux,How many people came? Twenty-two,grammar,,,,,,,6,36
,Haje abantu batari bamwe,Il y avait pas mal de monde,There came quite a few people,grammar,,,,,,,4,24
,Hakosha umuntu.,L'erreur est humaine.,To err is human.,general,,,,,,,2,15
,"Hamagara abakobwa, be n’abahungu na bo","Appelle les filles, et les garçons aussi","Call the girls, and the boys as well",grammar,,,,,,,6,38
,Hamagara ubutabazi.,Appelez la police!,Call the police!,general,,,,,,,2,19
,"Hamwe twakubona, wari uja hehe?","Quand on t'a vu, où allais-tu ?","When we saw you, where wereyou going?",grammar,,,,,,,5,31
,Hamwe wamubona ejo yari agiye i Gitega,Quand tu l'as vu hier il venait de partir à Gitega,When you saw him yesterday he had just gone to Gitega,grammar,,,,,,,7,38
,Hangwe umuriro,Au feu!,Fire!,general,,,,,,,2,14
,Hano hari Indogoba nyinshi.,Il y a beaucoup de cheval ici.,There are many horse here.,vocabulary,,,,,,,4,27
,Hano hari Ingo nyinshi.,Il y a beaucoup de foyer ici.,There are many fireplace here.,vocabulary,,,,,,,4,23
,Hano hari ibifyera vyinshi.,Il y a beaucoup de escargot ici.,There are many snail here.,vocabulary,,,,,,,4,27
,Hano hari imbogo nyinshi.,Il y a beaucoup de buffle ici.,There are many buffalo here.,vocabulary,,,,,,,4,25
,Hano hari imikate myinshi.,Il y a beaucoup de pain ici.,There are many bread here.,vocabulary,,,,,,,4,26
,Hano hari imisumbarembe myinshi.,Il y a beaucoup de girafe ici.,There are many giraffe here.,vocabulary,,,,,,,4,32
,Hano hari imodoka nyinshi.,Il y a beaucoup de voiture ici.,There are many car here.,vocabulary,,,,,,,4,26
,Hano hari imvubu nyinshi.,Il y a beaucoup de hippopotame ici.,There are many hipopotamus here.,vocabulary,,,,,,,4,25
,Hano hari ingamiya nyinshi.,Il y a beaucoup de chameau ici.,There are many camel here.,vocabulary,,,,,,,4,27
,Hano hari ingurube nyinshi.,Il y a beaucoup de cochon ici.,There are many pig here.,vocabulary,,,,,,,4,27
,Hano hari intore nyinshi.,Il y a beaucoup de aubergine ici.,There are many eggplant here.,vocabulary,,,,,,,4,25
,Hano hari inyoni nyinshi.,Il y a beaucoup d'oiseaux par ici.,There are many birds here.,vocabulary,,,,,,,4,25
,Hano hari isaha nyinshi.,Il y a beaucoup de horloge ici.,There are many clock here.,vocabulary,,,,,,,4,24
,Hano hari isazi nyinshi.,Il y a beaucoup de mouche ici.,There are many fly here.,vocabulary,,,,,,,4,24
,Hano hariho ibizinu vyinshi.,Il y a beaucoup de champignon ici.,There are many mushroom here.,vocabulary,,,,,,,4,28
,Hano hariho ikaroti nyinshi.,Il y a beaucoup de carotte ici.,There are many carrot here.,vocabulary,,,,,,,4,28
,"Hano iwacu mu Burundi, twarahiriwe","Ici au Burundi, nous avons la chance","Here in Burundi, we are lucky",general,,,,,,,5,34
,Hapfa uwavûtse.,Tout le monde mourra.,Everyone will die.,proverbs,,,,,,,2,15
,Har'abana bavuka bakabura ba Se.,Il y a des enfants qui naissent et perdent leur pères.,There are children who are born and lose their fathers.,general,,,,,,,5,32
,Harakanye cane iki gitondo.,Il fait froid ce matin.,It's cold this morning.,general,,,,,,,4,27
,Harakanye kano gatondo.,Il fait froid ce matin.,It's cold this morning.,general,,,,,,,3,23
,Harashushe cane uyu musi.,Il fait très chaud aujourd'hui.,Today it's very hot.,general,,,,,,,4,25
,Hari abavuga ko hari ivyakorwa kera ubu vyataye igihe,Il y a ceux qui disent que certaines choses faites dans le passé sont maintenant perdues,There are those who say that some things done in the past are now lost,general,,,,,,,9,53
,Hari amezi y’agatasi n’amezi y’ici,Il y a des mois d'automne et des mois d'été,There are autumn months and summer months,general,,,,,,,5,34
,Hari ico mupfana,Êtes-vous apparenté?,Are you related?,grammar,,,,,,,3,16
,Hari ikintu kizimbutse ufise?,Avez-vous quelque chose de moins cher?,Do you have something cheaper?,general,,,,,,,4,29
,Hari imbeho muri ikigitondo.,Il fait froid ce matin.,It's cold this morning.,general,,,,,,,4,28
,Hari imibu myinshi.,Il y a beaucoup de moustiques.,There are a lot of mosquitoes.,general,,,,,,,3,19
,Hari mu ntumbero yo kuzigama iryo tunga ridasubirizwa,C'est dans le but de sauver cette richesse irremplaçable,It is with the aim of saving this irreplaceable wealth,general,,,,,,,8,53
,"Hariho abanyeshure bavuga ngo :""tuzorujana hehe""","Il y a des étudiants qui disent: ""Où nous l'emmènerons""",There are students who say: Where we will take him,general,,,,,,,6,48
,Hariho imibu myinshi.,Il y a beaucoup de moustiques.,There are a lot of mosquitoes.,general,,,,,,,3,21
,"Harihó igihe nūmvá umêngo ndakeneye nàánje umukûnzi, gusa mpéjeje gufūngura nkaca mbóna kó yarí inzara yarikó irabítuma.","Parfois, j'ai vraiment le sentiment que j'ai besoin d'être en couple, mais après avoir mangé, je me rends compte que cette pensée était simplement due à la faim.","Sometimes, I genuinely feel the need to be in a relationship, but after eating, I realize that the thought was simply hunger-induced.",jokes,,,,,,,17,120
,"Harihó umūntu yīhênze inomero, aca aràámpamagara yîbaza kó ndí shêbuja wîwé.",Quelqu'un a composé le mauvais numéro en pensant que j'étais son patron.,Someone dialed the wrong number and mistakenly believed I was their boss.,jokes,,,,,,,11,76
,Hariko hagwa imvura nyinshi.,Il pleut très fort.,It's raining very hard.,general,,,,,,,4,28
,Harimwo Imihini myinshi.,Il y a beaucoup de manche ici.,There are many handle here.,vocabulary,,,,,,,3,24
,Harimwo imiti myinshi.,Il y a beaucoup de médicament ici.,There are many medicine here.,vocabulary,,,,,,,3,22
,Harimwo ivyirore vyinshi.,Il y a beaucoup de mirroir ici.,There are many mirror here.,vocabulary,,,,,,,3,25
,Harimwo umuco mwinshi.,Il y a beaucoup de lumière ici.,There are many light here.,vocabulary,,,,,,,3,22
,Hariya hari imicungwe myinshi? Emwe ntiwobara nanzi!,"Y a-t-il beaucoup d'oranges là-bas ? En effet, vous ne pouvez pas imaginer combien !","Are there many oranges over there? Indeed, you can’t imagine how many!",grammar,,,,,,,7,52
,Hayāga abăngana.,Des esprits similaires trouvent un terrain d'entente pour la discussion.,Similar minds find common ground for discussion.,proverbs,,,,,,,2,16
,Hazorwa imvura ejo.,Il va pleuvoir demain.,It's going to rain tomorrow.,general,,,,,,,3,19
,Hezagirwa!,Sois béni!,Be blessed!,general,,,,,,,1,10
,"Háno iwàácu, urakúbitwa kàándi niwewé usabá ikigōngwe.","Pour nous, étant enfant, tu es frappé, et en plus de cela, tu dois t'excuser pour ce que t'as pas commis.","For us, as a child in addition to get scolded, you also have to apologize for something you haven't done.",jokes,,,,,,,7,54
,Hā guhāga wōshaza.,Une apparence bien habillée apporte plus de grâce qu'un ventre plein.,A well-dressed appearance brings more grace than a full belly.,proverbs,,,,,,,3,18
,Hā guhūra n'úwagúhāye wōhūra n'úwakwîmye (n'úwakwêmereye).,Mieux vaut rencontrer un prometteur fiable que celui qui a donné dans le passé.,Better to encounter a reliable promiser than one who gave in the past.,proverbs,,,,,,,6,58
,Hā gupfá uyu mŭsi wōpfa éjo.,Mieux vaut affronter la tempête demain que de s'y noyer aujourd'hui.,Rather face the storm tomorrow than drown in it today.,proverbs,,,,,,,6,28
,Hā gupfá wōzānzama.,Choisir le moindre de deux maux.,Choose the lesser of two evils.,proverbs,,,,,,,3,19
,Hā kubêsha i bwămi wōtona nâbí.,"Au lieu de mentir à Sa Majesté, il vaut mieux reconnaître ses erreurs et accepter les conséquences.","Instead of lying to His Majesty, it's better to acknowledge one's mistakes and accept the consequences.",proverbs,,,,,,,6,31
,Hā kubêsha wōbêsherwa.,Il est préférable de faire face aux accusations que d'être malhonnête.,It's preferable to face accusations than to be dishonest.,proverbs,,,,,,,3,22
,Hā kugōka wōgōrwa.,Mieux vaut affronter la misère que de vivre comme un lâche.,Better to face misery than live as a coward.,proverbs,,,,,,,3,18
,Hā kuremēkwa akabōnge wōremēkwa amabuye.,Il vaut mieux porter des cailloux dans ses chaussures que de porter les problèmes des autres dans son cœur.,It's better to carry pebbles in your shoes than to carry others' problems in your heart.,proverbs,,,,,,,5,40
,Hā kuvyâra wōrima.,"Avant de vouloir des enfants, assure-toi d'avoir de quoi les nourrir.","Before seeking children, ensure there's sustenance to nurture them.",proverbs,,,,,,,3,18
,Hā kuvûmba umukŭngu wōvūmba umukûnzi.,"En cas de besoin, tournez-vous vers vos proches plutôt que vers les avares.","When in need, turn to your close ones rather than approaching the stingy.",proverbs,,,,,,,5,37
,Hā kwĭshīma wōshīmwa n'ábăndi.,"Laisse tes actions parler, et laisse les autres chanter tes louanges.","Let your actions speak, and let others sing your praise.",proverbs,,,,,,,4,30
,"Hāma bíhīye ngo ""Ntā kayabágu ngirá Jēwé."," Et quand le repas est prêt, vous pourriez l'entendre dire : 'Je n'ai pas envie de manger. ","And when the meal is ready, you might hear them say, 'I don't feel like eating",jokes,,,,,,,7,41
,Hĭrya y'ûbwôba haba ubugabo.,"Au-delà de la peur, se trouve le courage.","Beyond fear, lies courage.",proverbs,,,,,,,4,28
,I bukûnzi ntíbwīrá.,Le temps n'a pas d'importance quand il s'agit de rendre visite à quelqu'un qui nous est cher.,Time is irrelevant when it comes to visiting someone dear to you.,proverbs,,,,,,,3,19
,I bŭnyokόrome uhajānwa na nyoko.,La maison de votre oncle maternel n'est atteinte que par votre mère.,Your maternal uncle's home is reached solely through your mother.,proverbs,,,,,,,5,32
,Ibara nkunda n'iry'urwatsi rutoto.,Ma couleur préférée est le vert.,My favorite color is green.,general,,,,,,,4,34
,Ibara nkunda ni iry'Urwatsi rubisi.,Ma couleur préférée est le vert.,My favorite color is green.,general,,,,,,,5,35
,Ibara nkunda ni irya urwatsi rubisi,Ma couleur préférée est le vert.,My favorite color is green.,general,,,,,,,6,35
,Ibara nkunda niry'urwatsi.,Ma couleur préférée est le vert.,My favorite color is green.,general,,,,,,,3,26
,Ibarabara riruzuye cane iki gitondo.,Le trafic est terrible ce matin.,The traffic is terrible this morning.,general,,,,,,,5,36
,Ibaze kugura ama mégas bíkugōye bagaca bákwība terefòóne atâ nûkó urâtângura kuyákorēsha.,Imaginez la pein d'acheter des forfaits d'Internet et que votre téléphone soit volé avant même que vous ayez eu la chance de les utiliser.,"Imagine the amount of pain, of hardly finding money for data bundles, and your phone gets stolen before you even get the chance to use them.",jokes,,,,,,,12,89
,Ibi bifungurwa biraryoshe.,C'était un repas délicieux.,It was a delicious meal.,general,,,,,,,3,26
,Ibi birato biratanga amahoro.,Ces chaussures sont confortables.,These shoes are comfortable.,general,,,,,,,4,29
,Ibi ni ibiharage.,Ceci est un haricots.,This is a beans.,vocabulary,,,,,,,3,17
,Ibi ni ibiki?,Qu'est-ce que c'est que ça ?,What is this?,general,,,,,,,3,13
,Ibi vyotuma n’abandi bagira ingoga zo kuruteza imbere,Cela encouragerait également d’autres à le développer,This would also encourage others to develop it,general,,,,,,,8,53
,Ibice mirongo icenda kw'ijana (90%)vyabarundi bararima.,Quatre-vingt dix pour cent (90 %) des burundais cultivent.,Ninety percent (90%) of Burundians farm.,general,,,,,,,6,55
,Ibicupa bitabora bironona ibahari,Le plastique pollue les océans.,Plastic pollutes the oceans.,general,,,,,,,4,33
,Ibifungurwa vyari biryoshe cane.,La nourriture était incroyable.,The food was amazing.,general,,,,,,,4,32
,Ibigori vyoroshe itonora,maïs facile à décortiquer,corn that is easy to husk,grammar,,,,,,,3,24
,Ibigôra bigōra abagabo.,L'adversité est le terrain d'essai des vrais hommes.,Adversity is the testing ground for real men.,proverbs,,,,,,,3,23
,Ibiharuro biragoye,Les mathématiques sont difficiles.,Mathematics is difficult.,general,,,,,,,2,18
,Ibihe bigoye nivyo bitera abantu gukomera,Ce sont les temps durs qui rendent les hommes forts,Hard times make men strong,general,,,,,,,6,41
,Ibihe biha ibĭndi.,Chaque saison a son moment.,Every season has its time.,proverbs,,,,,,,3,18
,Ibihěngeri bitēra imfyísi urwěze.,"Dans la discorde, les ennemis trouvent des raisons de se réjouir.","In discord, enemies find reasons to cheer.",proverbs,,,,,,,4,33
,Ibijumbu bigoye irya,patates douces difficiles à manger,sweet potatoes that are difficult to eat,grammar,,,,,,,3,20
,Ibijumpu biri kubiri,Les patates douces sont en deux groupes,The sweet potatoes are in two groups,grammar,,,,,,,3,20
,Ibijá gucîka bica amarěnga.,Le chemin vers le désastre est pavé de signes avant-coureurs.,The path to disaster is paved with early omens.,proverbs,,,,,,,4,27
,Ibikoko biba mumazi birabangamiwe,Les animaux marins sont en danger.,Marine animals are in danger.,general,,,,,,,4,33
,Ibikoko vyo mu mazi biri mukaga.,Les animaux marins sont en danger.,Marine animals are in danger.,general,,,,,,,6,32
,Ibiro biri hagati mu gisagara.,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,5,30
,Ibiro biri hagati mugisagara,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,4,28
,Ibiro biri mu gisagara hagati.,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,5,30
,Ibiro biri mugisagara hagati.,Le bureau est au centre-ville.,The office is downtown.,general,,,,,,,4,29
,Ibirîwe nêzá birarwīra.,Une consommation adéquate conduit à une multiplication fructueuse.,Proper consumption leads to fruitful multiplication.,proverbs,,,,,,,3,23
,Ibisângiye imizi bisāngira n'ûkwûma.,Deux choses unies dans la bonté restent connectées même en temps de trouble.,Two things united in goodness remain connected even in times of trouble.,proverbs,,,,,,,4,36
,Ibitaro biri kure no ngaha.,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,27
,Ibitaro biri kure yo ngaha.,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,27
,Ibitaro ntibiri kure yo ngaha,L'hôpital est loin d'ici.,The hospital is far from here.,general,,,,,,,5,29
,Ibiti bigoye isatura,des arbres difficiles,trees that are difficult,grammar,,,,,,,3,20
,Ibitári ivyâwé ntúvyĭbīkáko.,Vous ne pouvez pas garder ce qui ne vous appartient pas.,You can't keep what's not yours.,proverbs,,,,,,,3,28
,Ibitěbu birarésha ntívyūbáka.,"Le sarcasme peut captiver, mais il ne construit pas.","Sarcasm may captivate, yet it doesn't construct.",proverbs,,,,,,,3,29
,Ibitěbu vy'úmukêbá bikwēga agaheza.,Les moqueries de l'adversaire peuvent conduire à la catastrophe.,Mockeries from the opponent can lead to disaster.,proverbs,,,,,,,4,35
,Ibizôkúrikira sindímwo.,La suite ne relève pas de ma responsabilité.," Whatever unfolds next, I'm not accountable for.",jokes,,,,,,,2,23
,Ibuye riba ritó ntíribá ritŏto.,"La taille ne détermine pas la force, même une petite pierre peut avoir une grande force en son sein.","Size doesn't determine strength, even a small stone can hold great strength within their core.",proverbs,,,,,,,5,31
clips/sound_proverb/prov036.mp3,Ibuye riserútse ntíryīcá isúka.,"Lorsque vous avez été alerté de ce que vous devez craindre, vous pouvez être très prudent ou prudent.","When you have been alerted to what you have to fear, you are able to be seriously careful or prudent.",proverbs,,,,,,,4,31
,Ibísa birasabiranira.,Qui se ressemble s'assemble.,Birds of a feather flock together.,proverbs,,,,,,,2,21
,Ibānga ntírimirwá intáma.,Garder un secret est comme tenir de la fumée dans sa paume.,Keeping a secret is like holding smoke in your palm.,proverbs,,,,,,,3,25
,Ibānga ní agacănwa katarahúrwa.,"Un secret est mieux gardé dans le cœur, pas sur les lèvres.","A secret is best kept in the heart, not on the lips.",proverbs,,,,,,,4,31
,Ibānga ní iryā bábiri uwa gátatu aba arí igisahuzi.,"Un secret est en sécurité avec deux, mais pas avec trois.","A secret is safe with two, but not with three.",proverbs,,,,,,,9,51
,Ibānga ribāngirwa ingáta.,Une mission noble est sauvegardée avec fierté et vigilance.,A noble mission is safeguarded with pride and vigilanc.,proverbs,,,,,,,3,25
,Ibānga rirahéberwa.,Il faut renoncer à quelque chose pour en obtenir une autre.,You must give up something to get something.,proverbs,,,,,,,2,19
,Ibānga ry'íntāngo ribazwa umubûmvyi.,L'art du potier est mieux appris du cœur du potier.,The potter's art is best learned from the potter's heart.,proverbs,,,,,,,4,36
,Ibīntu ní abāntu.,Faites-vous des amis avant d'en avoir besoin.,Make friends before you need them.,proverbs,,,,,,,3,17
,Ica mbere ni uko Abayuda babikijwe ivyavuzwe n’Imana,La première est que les Juifs se sont vu confier les choses prononcées par Dieu,The first is that the Jews have had entrusted to them the things spoken by God,grammar,,,,,,,8,52
,Icansi kiri gusa,Le pot à lait est vide,The milk pot is empty,grammar,,,,,,,3,16
,Icari citezwe iyo kibonetsentikiba kicitegwa,"Ce qui était attendu, quand il apparaît, on ne l'attend plus","That which has been awaited, when it appears, it is no longer awaited",grammar,,,,,,,5,44
,Icatumye abikora n’uko yagomba guhisha icaha ciwe,La raison pour laquelle il l’a fait est qu’il voulait cacher son péché.,The reason he did it is that he wanted to hide his sin.,grammar,,,,,,,7,49
,Icatumye avuga artyo n’uko bavuze ngw Arimwo impwemu ihumanye,"La raison pour laquelle il parlait ainsi, c’est qu’ils disaient : ‘Il a un démon.’ »","The reason he spoke like that was that they said,‘He has a demon.’”",grammar,,,,,,,9,61
,"Iciza ni ikihe, gutaha kare canke guheza ibikorwa?","Qu'est-ce qui est mieux, rentrer tôt à la maison ou finir le travail ?","Which is better, to go home early or to finish the work?",grammar,,,,,,,8,50
,Icizere kiragoye gutsindira.,La confiance est difficile à gagner.,Trust is hard to earn.,general,,,,,,,3,28
,Ico Kigurishwa angahe?,Combien ça coûte?,How much does it cost?,general,,,,,,,3,22
,Ico gitabu gikorerwa cane aba kirisu,Ce livre est produit en grande partie pour les Chrétiens.,This book is produced largely for Christians.,general,,,,,,,6,36
,Ico kiremo coyitabura ikarushiriza gutabuka,Ce patch le déchirerait et il le déchirerait encore davantage,That patch would tear it and it would tear more,grammar,,,,,,,5,43
,"Ico kiremo coyitabura, gishasha kikavana n’icaheze.",Ce patch le déchirerait et le nouveau se séparerait de l'usé.,"That patch would tear it, and the new one would separate from the worn-out one.",grammar,,,,,,,6,51
,"Ico mbabaririye ivyo, ni uukugira ngo ntimuze mutsitazwe","La raison pour laquelle je vous dis ces choses, c'est pour que vous ne trébuchiez pas.",The reason I tell you those things is in order that you may not stumble,grammar,,,,,,,8,56
,Ico utaribuhe umwana ntukimwereka,"Ce qu'on ne peut pas donner à un enfant, ne lui montre pas","That which you can’t give to a child, don’t show him",grammar,,,,,,,4,33
,Icoduha tugashikayo,J'aimerais que nous y arrivions,I wish that we’d get there,grammar,,,,,,,2,19
,Icompa akaza,J'aimerais qu'il vienne,I wish that he would come,grammar,,,,,,,2,12
,Icompa ntazoze,J'espère qu'il ne viendra pas,I hope he doesn’t come,grammar,,,,,,,2,14
,Icompa singende,J'espère que je n'y vais pas,I hope I don’t go,grammar,,,,,,,2,15
,Icoroshe nii kihe?,Qu'est-ce qui est le plus simple ?,Which is easier?,grammar,,,,,,,3,18
,Icupa ririmwo amata,Le biberon contient du lait,The bottle contains milk,grammar,,,,,,,3,19
,Icó Imâna igutútse ní co kikwĭca.,La malédiction de Dieu devient la cause de votre perte.,God's curse becomes the cause of your demise.,proverbs,,,,,,,6,33
,Icó iguhá n'îcó ikuvyărira birāngana.,"Deux trésors d'une seule origine, nous rappelant la richesse de l'existence.","Two treasures from one origin, reminding us of the richness of existence.",proverbs,,,,,,,5,37
,Icó uhāwé n'úgutôra ucākwa n'úgutâkara.,"Facile à obtenir, facile à perdre.","Easy come, easy go.",proverbs,,,,,,,5,39
,Icó umuryāngo utāzí ntíkimenywá na bárŭndi.,Les étrangers ne peuvent pas savoir ce qui est caché à la famille immédiate.,Outsiders cannot know what is hidden from the immediate family.,proverbs,,,,,,,6,43
,Icó umutíma ukūnzé isógo zisūmba inyama.,Les vrais désirs ne peuvent pas être facilement remplacés par autre chose.,True desires cannot be easily replaced by something else.,proverbs,,,,,,,6,40
,Icó umuvyêyi asizé ní co aragá.,Ce qu'un parent laisse derrière lui est la véritable richesse de la famille.,What a parent leaves behind is the true wealth of the family.,proverbs,,,,,,,6,31
,Icó umuvyêyi asizé ní co arerérwa.,La richesse qu'un parent laisse détermine la vie de leurs enfants.,The wealth a parent leaves behind determines their children's life.,proverbs,,,,,,,6,34
,Icó umūntu akorá ní co kimukóra.,Votre travail façonne ce que vous êtes.,Your work shapes who you are.,proverbs,,,,,,,6,32
,Icó utarâbόna ucērekwa n'úkurāmba.,Le temps révèle ce qui était autrefois caché.,Time reveals what was once hidden.,proverbs,,,,,,,4,34
,Icăyāye gihayira umukêbá akarí mu gihogero.,L'insensé révèle fièrement ses trésors à l'adversaire.,The fool proudly reveals his treasures to the adversary.,proverbs,,,,,,,6,43
,Icăyāye kivugira ibicúba ku macúniro.,Chanter pour les vaches alors qu'elles marchent vers l'abattoir est un acte insensé.,"Chanting for cows as they march to the slaughter, a foolish act.",proverbs,,,,,,,5,37
,Icĭmenyēre cītiranya amatúruka n'ámatāha.,De mauvaises habitudes mènent à de mauvais jugements.,Wrong habits lead to misjudging situations.,proverbs,,,,,,,4,41
,Icĭvyāra ní ingwe.,"Tel père, tel fils.","Like father, like son.",proverbs,,,,,,,3,18
,Iduka iruguruye?,Le magasin est-il ouvert?,Is the store open?,general,,,,,,,2,16
,Iduka yoba yuguruye ?,Le magasin est-il ouvert?,Is the store open?,general,,,,,,,4,21
,Iduka yugaye kuwimana.,Le magasin est fermé le dimanche.,The store is closed on Sundays.,general,,,,,,,3,22
,Ifirigo ikanyisha iragaragara,Le frigo est vide.,The fridge is empty.,general,,,,,,,3,29
clips/sound_humour/h5.mp3,Ifuku itambiye mu mwobo iti nari nzi gutamba nuko mbuze abandorera!,"""Je suis une danseuse étoile mais je n'ai pas de spectateurs, hélas."", comme disait la Taupe en gambadant au pied de sa chaumière !","""I am a prima ballerina but I have no spectators, alas."", as the Mole said frolicking at the bottom of her cottage!",jokes,,,,,,,11,67
clips/sound_humour/h9.mp3,Ifundi bayihushije icumu iraheza iti i Nyamiyaga haragiriwe!,Comme le disait le rouge-gorge après avoir esquivé un coup de lance : « Le pays du vent est très occupé !,"As the robin said after dodging a spear blow: ""The land of the wind is very busy!""",jokes,,,,,,,8,60
clips/sound_humour/h47.mp3,Ifundi bayikubise inkoni umunani iti reka izo niko ndeha!,"""Assez ! Vos longueurs de baguette sont à ma taille"", comme disait le rouge-gorge fustigé à huit coups !","""Enough! Your baguette lengths are just my size"", as the robin who had been castigated eight blows said!",jokes,,,,,,,9,57
clips/sound_humour/h24.mp3,Ifundi irwaye impanga iti nahora ndi muto narirya none naho ubu ntivyunyutse!,"""Ma taille est et a toujours été minuscule et mon grossissement actuel ne me rend pas plus imposant"", comme disait le rouge-gorge, accablé d'une hernie !","""My size is and has always been tiny and my current increase does not make me more imposing"", as the robin said, burdened with a hernia!",jokes,,,,,,,12,77
clips/sound_humour/h4.mp3,Ifundi itembanywe n'umuvo iti ndi ku mirimo y'ibwami iyo bandoresha sinanka!,"""Je ne refuse pas d'aller là où on m'envoie, ne suis-je pas au service de la royauté ?"", comme disait le rouge-gorge, entraîné par l'eau d'un ravin !","""I don't refuse to go where I'm being sent, Am I not in the service of royalty?"", as the robin said, driven by the water of a gully!",jokes,,,,,,,11,76
