File_Path,Kirundi_Transcription,French_Translation,English_Translation,Domain,Machine_Suggestion,Source,Duration,Speaker_id,Age,Gender,word_count,char_count
clips/sound_humour/h32.mp3,Igikere bakirengeje urugo kiti ugusimba iyo kutaba kwaca umugongo kwaca intaho!,"""Si cette façon de sauter ne risquait pas de me casser les reins, ce serait une excellente façon de rentrer à la maison."" comme disait le crapaud qui avait été jeté sur le corral !","""If this way of jumping did not risk breaking my kidneys, that would be a great way to get home."" as the toad that had been thrown over the corral said!",jokes,,,,,,,11.0,79.0
clips/sound_humour/h28.mp3,"Igikere cambaye uruyonga kiti nzira ico mparaye, nzohava mvunika!","""Je risque de me casser un membre car la nouveauté ne me convient pas"", dit la grenouille après avoir enfilé sa jupe !","""I'm likely to break a limb for novelty does not suit me"", said the frog after putting on her skirt!",jokes,,,,,,,9.0,65.0
clips/sound_humour/h7.mp3,Igikobekobe cavuye hejuru cikubita hasi kiti nkambura umwana wanje nkaba ngisubira hejuru!,"""Malheur à moi si jamais je retourne là-haut"", comme disait la Feuille de ficus tombant du haut de l'arbre sur le sol !","""Woe to me if I ever go back up there"", as the ficus Leaf said falling from the top of the tree onto the ground!",jokes,,,,,,,12.0,90.0
,Igikomere giteba ikiza,un ulcère qui tarde à guérir,an ulcer that is slow to heal,grammar,,,,,,,3.0,22.0
,Igikéburwa nticûmve ní imbwá kw'īgúfa.,Un chien qui mange un os n'entend aucun appel.,"While eating a bone, a dog hears no call.",proverbs,,,,,,,5.0,38.0
,Igipapuro civyo gusuma kiri kumeza.,La liste de courses est sur la table.,The shopping list is on the table.,general,,,,,,,5.0,35.0
,Igisânīrá gica umwāno ishíga ryîkoreye.,Un parent peut parfois se comporter de manière désagréable.,A relative can occasionally behave in ways that are disagreeable.,proverbs,,,,,,,5.0,39.0
,Igisúma ní igifáshwe.,Le vrai voleur est démasqué lorsqu'il est pris la main dans le sac.,The true thief is exposed when caught red-handed.,proverbs,,,,,,,3.0,21.0
,Igitabu kiri ku meza,Le livre est sur la table.,The book is on the table.,grammar,,,,,,,4.0,20.0
clips/sound_proverb/prov003.mp3,Igiti umuntu aturira ntakirangamiza.,On n'est pas censé avoir des pensées lubriques pour ce à quoi on n'a pas droit.,One is not supposed to have lustful thoughts for what one has no right to.,proverbs,,,,,,,4.0,36.0
,Igitíka mu mapfá cīyita Bāndyabângaya.,"Pendant la famine, les gens consomment des choses qu'ils n'apprécient même pas.","During famine, people consume things they don't even enjoy.",proverbs,,,,,,,5.0,38.0
,Igitó gita uwagíkōye ntígitá uwakívyāye.,"Une femme insensée peut quitter son homme, mais jamais ses parents.","A foolish woman might part ways with her man, but never with her parents.",proverbs,,,,,,,5.0,40.0
,Igitúma s’íkìíndi nūkó dushāká kó abâna bâcu bazôsânga zârahéze.,la raison est simple : nous voulons que nos enfants naissent dans un monde où il n'y a plus d'alcool.,the reason is simple: we want our kids to be born into a world where there's no more alcohol.,jokes,,,,,,,9.0,64.0
,Igurwa angahe ?,Combien ça coûte?,How much does it cost?,action-verbs,,,,,,,3.0,15.0
,Igípfa câbúriwe ní impōngo.,Un idiot peut tomber dans un piège malgré l'avertissement.,A fool can stumble into a trap despite the warning.,proverbs,,,,,,,4.0,27.0
,Igíti căgukoze mu jîsho cāma gíhiritse.,"Après une erreur, restez vigilant, répéter les mêmes causes conduit aux mêmes conséquences.","After stumbling from a mistake, stay vigilant, repeating the same causes leads to the same outcomes.",proverbs,,,,,,,6.0,39.0
,Igíti cīkwîje amáhwa gitēra inkēnde amakēnga.,Un arbre plein d'épines rend les singes méfiants.,A tree full of thorns leaves monkeys suspicious.,proverbs,,,,,,,6.0,45.0
,Igíti cīswé ingoma ntikibāzwá.,"Un tambour reste toujours un tambour, il ne peut pas être transformé en autre chose.","A drum always remains a drum, it cannot be transformed into something else.",proverbs,,,,,,,4.0,30.0
,Igíti cīswé umwâna ntígicānwá.,"Pendant les conflits, assurez-vous que le bien-être des enfants est protégé.","During conflicts, ensure the well-being of children is safeguarded.",proverbs,,,,,,,4.0,30.0
,Igíti cūmyé cēgamira kibísi.,"À l'ombre de la jeunesse, la vieillesse trouve le repos.","In the shade of youth, old age finds rest.",proverbs,,,,,,,4.0,28.0
clips/sound_proverb/prov005.mp3,Igíti kigorōrwa kíkiri gitó.,Un arbre se redresse alors qu’il est encore jeune.,A tree is straightened while it is still young.,proverbs,,,,,,,4.0,28.0
,Igíti kigwa iyό gihēngámiye.,"Comme l'arbre penche, ainsi il tombera.","As the tree leans, so shall it fall.",proverbs,,,,,,,4.0,28.0
,Igíti kimwé ntíkibá ishāmba.,Un seul arbre ne peut créer une forêt.,A single tree cannot create a forest.,proverbs,,,,,,,4.0,28.0
,Igíti kirakúrira mu babāji.,"Tout comme un charpentier compétent peut transformer un simple morceau de bois en chef-d'œuvre, les conseils des experts peuvent nous aider à dépasser notre potentiel initial.","Just like a skilled carpenter can turn an ordinary piece of wood into a masterpiece, the guidance of experts can help us excel beyond our initial potential.",proverbs,,,,,,,4.0,27.0
clips/sound_proverb/prov025.mp3,Ijambo rigukunze riguma mu nda.,Il ne faut pas prononcer de gros mots.,Bad words should not be spoken.,proverbs,,,,,,,5.0,31.0
,Ijana ntíryānká mu rĭndi.,On ne peut jamais avoir trop d'une bonne chose.,You can't have too much of a good thing.,proverbs,,,,,,,4.0,25.0
,Ijoro ritanga impanuro.,La nuit porte conseil.,The night brings advice.,proverbs,,,,,,,3.0,23.0
,Ijoro ryiza.,Bonne nuit.,Good night.,general,,,,,,,2.0,12.0
,Ijwi ry'Imikuba y'amazi riraruhura.,Le son des vagues est apaisant.,The sound of the waves is calming.,general,,,,,,,4.0,35.0
,Ijwi ry'imikuba riraruhura,Le son des vagues est apaisant.,The sound of the waves is calming.,general,,,,,,,3.0,26.0
,Ijîsho Nyawĭkwēgera riha abakwé ibinóko.,Rejeter tous ceux qui approchent peut laisser une femme seule à la fin.,Rejecting all who approach may leave a woman alone in the end.,proverbs,,,,,,,5.0,40.0
,Ijîsho riguséma n'írigúhēzagira ntákanurá kumwé.,"Un œil bénissant brille de gentillesse, tandis qu'un œil maudit lance des éclairs de malveillance.","A blessing eye shines with kindness, while a cursed eye glares with malice.",proverbs,,,,,,,5.0,48.0
,Ijîsho rigēnzwá n'ákăndi rigushīma akêmo.,"Dans la poursuite de leurs objectifs, les gens peuvent vous couvrir d'éloges, même mineurs, pour gagner vos faveurs.","In the pursuit of their objectives, people may shower you with praise, no matter how minor, to gain your favor.",proverbs,,,,,,,5.0,41.0
,Ijîsho ry'úwŭndi ntírigushĭmira umugeni.,Les yeux des autres ne peuvent apprécier la beauté de votre femme.,The eyes of others cannot appreciate the beauty of your wife.,proverbs,,,,,,,4.0,40.0
,Iki gikorwa kirarambira.,Ce travail est ennuyeux.,This job is boring.,action-verbs,,,,,,,3.0,24.0
,Iki gitabo ni rwanje,Ce livre est à moi,This book is mine,grammar,,,,,,,4.0,20.0
,Iki gitoke ni ic’iwanje,Ce bananier est à moi,This banana tree is mine,grammar,,,,,,,4.0,23.0
,"Iki gitōke n amafaranga íbihūmbi bibiri gusa bòósi, Dātá : Uwòóguha amajana atatu ntíwōyarya ??","Ceci ne coûte que deux mille francs, patron.""
Mon père : ""deux cent francs suffisent pour toi.""","These only cost two thousand francs, boss.

My dad: ""BIF two hundred is enough for you.""",jokes,,,,,,,14.0,81.0
,Iki ni igihere.,Ceci est un punaise de lit.,This is a bedbug.,vocabulary,,,,,,,3.0,15.0
,Iki ni igitabo.,Ceci est un livre.,This is a book.,vocabulary,,,,,,,3.0,15.0
,Iki ni igitunguru.,Ceci est un oignon.,This is a onion.,vocabulary,,,,,,,3.0,18.0
,Iki ni ikijumbu.,Ceci est un patate douce.,This is a sweet potato.,vocabulary,,,,,,,3.0,16.0
,Iki ni ikirahuri.,Ceci est un verre.,This is a glass.,vocabulary,,,,,,,3.0,17.0
,Ikibikamuriro kiragaragara.,La batterie est faible.,The battery is low.,action-verbs,,,,,,,2.0,27.0
,Ikibwîrwa ní icŭmva icěrekwa ní ikibóna.,"Quand les sages vous donnent des conseils, écoutez et suivez.","When the wise give you advice, listen and follow.",proverbs,,,,,,,6.0,40.0
,Ikigútwāye umutíma ní co kigutwăra agatwé.,Une préoccupation qui vous tient à cœur peut conduire à votre perte.,A preoccupation that holds your heart can lead to your demise.,proverbs,,,,,,,6.0,42.0
,Ikimúga gisūmba imvá.,Mieux vaut un moineau vivant qu'un aigle empaillé.,Better a live sparrow than a stuffed eagle.,proverbs,,,,,,,3.0,21.0
,Ikimúga gitāmba cânyôye.,Le pouvoir de l'alcool peut faire danser n'importe qui sans retenue.,The power of alcohol can make anyone dance with abandon.,proverbs,,,,,,,3.0,24.0
clips/sound_humour/h42.mp3,Ikinyugunyugu gitwawe n'umuyaga ngo nari bwabe umwami ntararerurwa!,"""Sans avoir déjà été porté dans une litière je n'aurais pas été un roi légitime"", comme disait le papillon emporté par le vent !","""Without having already been worn in litter I would not have been a legitimate king,"" as the butterfly carried away by the wind said!",jokes,,,,,,,8.0,67.0
,Ikinyóma cûmvīse ukúri kimena urūgi.,"Quand la vérité approche, les mensonges prennent la fuite.","When truth approaches, lies make their exit.",proverbs,,,,,,,5.0,36.0
,Ikinyóma cā nyéne urugó bagiha intébe kikīcaráko.,Le mensonge du chef de famille passe comme une lettre à la poste.,The lie of the head of the family passes like a letter in the mai.,proverbs,,,,,,,7.0,49.0
,Ikinyóma cīca nyené co.,Un mensonge charge le menteur de conséquences.,A lie burdens the liar with consequences.,proverbs,,,,,,,4.0,23.0
,Ikinyóma kimara umŭsi ntíkimará umwâka.,"Un mensonge peut voyager loin, mais la vérité finira par le rattraper.","A lie may travel far, but the truth will catch up to it eventually.",proverbs,,,,,,,5.0,39.0
,Ikinyóma kirasôsa ntígihāzá.,"Les mensonges peuvent avoir un goût doux, mais la vérité est irremplaçable.","Lies may taste sweet, but truth is irreplaceable.",proverbs,,,,,,,3.0,28.0
,Ikirundi gifise ikibanza ikihe uno musi,Quelle place occupe le kirundi aujourd'hui ?,What place does Kirundi occupy today?,proverbs,,,,,,,6.0,39.0
,"Ikirundi kirambeshejeho, jewe n’abanje","Le Kirundi m'aides à subvenir à mes besoins,moi et ma famille .",Kirundi helps me provide for myself and my family.,proverbs,,,,,,,4.0,38.0
,Ikirundi ni ururimi ruri mu ndimi zo muri afrika bantu,Le Kirundi est l'une des langues africaines,Kirundi is one of the African languages,language,,,,,,,10.0,54.0
,Ikirwa c'úmwămi ugiherūka ukícūbaka.,"Le privilège de voir le palais du roi est accordé à ceux qui le construisent, mais c'est la seule et unique fois.","The privilege to witness the king's palace is granted to those who build it, but that is the only and unique time.",proverbs,,,,,,,4.0,36.0
,Ikirémēra umutwé sí co kiremêra umutíma.,À chacun son fardeau.,To each his own burden.,proverbs,,,,,,,6.0,40.0
,Ikirúta ikĭndi ní ijāmbo ry'úmusâza.,La sagesse des anciens est un phare dans l'obscurité de l'ignorance.,The wisdom of the aged is a beacon in the darkness of ignorance.,proverbs,,,,,,,5.0,36.0
,Ikitábuzé ní ibihŭnda mu bitōke.,L'herbe ne manque jamais dans la forêt.,Grass is never lacking in the forest.,proverbs,,,,,,,5.0,32.0
,Ikitâzí cāmbarira urunega mu bakínegura.,Tenter d'impressionner l'indifférent est un effort futile.,Attempting to impress the disinterested is a futile endeavor.,proverbs,,,,,,,5.0,40.0
,Ikitâzí cīgānzira agahîye.,Les ignorants pensent souvent que toutes les bénédictions leur sont réservées.,The ignorant often assume that all the blessings are reserved for them.,proverbs,,,,,,,3.0,26.0
,Ikivi ní icā kare.,Mieux vaut commencer à travailler très tôt.,Better start working very early.,proverbs,,,,,,,4.0,18.0
clips/sound_humour/h15.mp3,Ikivumbura bagisekuye urubando mu rutwariro hanyuma naco kiravuga kiti imyaka itaha ukundi! Ako kabi jewe kuva aho nakavukiye sinari bwakabone!,"""Ah, les temps ont changé ! Jamais de ma vie je n'ai vu quelque chose de pareil."" dit le Varan après avoir été frappé avec un bâton sur le crâne !","""Ah times have changed! Never in my whole life have I seen anything like this."" said the Varan after being hit with a stick on the skull!",jokes,,,,,,,20.0,143.0
,Ikiyaga Tanganyika ni kinini cane.,Le lac Tanganyika est immense.,Lake Tanganyika is immense.,proverbs,,,,,,,5.0,34.0
,Ikiyaga Tanganyika ni kinini.,Le lac Tanganyika est immense.,Lake Tanganyika is immense.,proverbs,,,,,,,4.0,29.0
,Ikiyaga gitanga amahoro.,La plage est relaxante.,The beach is relaxing.,action-verbs,,,,,,,3.0,24.0
,Ikiyāgo gisūmba ikivi.,Les commérages: le raccourci secret vers le succès.,Gossiping: the secret shortcut to success.,proverbs,,,,,,,3.0,22.0
,"Ikizôkwèéreka kó nyoko wāwe atākūnze umuhùúngu mukūndána
Ni : ""Nōné nk'ùúrya wamúkūndiye ikí ?"" Cânké : ""Nōné asūmbije ikí koròóde wó kwā máriko ?""","Le signe révélateur que ta maman n'approuve pas l'homme avec lequel tu es en relation, c'est quand elle demande :
'Honnêtement, qu'est-ce que tu aimes chez lui ?' ou 'Qu'est-ce qu'il a de spécial par rapport à Claude, le fils de Mark ?'","The telltale sign that your mom doesn't approve of the man you're in a relationship with is when she asks:
'Honestly speaking, what did you like about him?' or 'What does he have that's so special compared to Claude, Mark's son?'",jokes,,,,,,,24.0,147.0
,Ikīza ntíkīzíra umwé.,"Quand une personne fait face à des problèmes, d'autres peuvent également être affectés.","When one person faces troubles, others may be affected as well.",proverbs,,,,,,,3.0,21.0
,Il se leve trop.,yikangura  kare cane.,yikangura kare cane.,proverbs,,,,,,,4.0,16.0
,Imana abe ari yo usenga,Que ce soit Dieu que tu adores,Let it be God whom you worship,grammar,,,,,,,5.0,23.0
,Imana ni nkuru,Dieu est grand,God is great,proverbs,,,,,,,3.0,14.0
,Imana ni nziza,Dieu est bon,God is good,proverbs,,,,,,,3.0,14.0
,Imana twizeye irahambaye,Le Dieu en qui on croit est Puissant,The God we believe in is Powerful,proverbs,,,,,,,3.0,24.0
,Imana yabigabiye ... ibimenye bitaribwabe,Dieu l'a déterminé... le sachant avant que cela n'arrive,God determined it ... knowing it before it ever happened,grammar,,,,,,,5.0,41.0
clips/sound_humour/h44.mp3,Imarankoni iraye ku giti iti iyo buca nubaka kare!,"""Quand vient la lumière du jour, je commence immédiatement à construire"", comme disait l'oiseau perché dans un arbre pour la nuit !","""When it comes to daylight, I will immediately start building"", as the bird perched in a tree for the night used to say!",jokes,,,,,,,9.0,50.0
clips/sound_humour/h22.mp3,Imbaragasa yimye mu gitondo hanyuma ibarira umugabo iti nunshakire ingovyi y'umwana ngira ngo mvyare!,"""Je crois que je vais accoucher ; tu veux me chercher une peau pour porter mon enfant ?"", comme disait la puce à son mari qui l'avait fécondée le matin même !","""I believe that I will give birth; do you want to look for me a skin to carry my child?"", as the flea said to her husband who had fertilized her the same morning!",jokes,,,,,,,14.0,101.0
,Imbeba ikurya igúhūha.,"En savourant le succès, des défis peuvent surgir.","While savoring success, challenges may arise.",proverbs,,,,,,,3.0,22.0
,Imbeba irāríye umwôro iguguna urūgi.,"Dans la maison d'un pauvre, la souris mange la porte.","In a poor man's home, the mouse eats the door.",proverbs,,,,,,,5.0,36.0
clips/sound_humour/h40.mp3,Imbeba isekuye umutwe kw'ishiga iti nahandi ivyaha vyama mu nzira!,"""Il y a toujours quelque chose qui gêne ici"", dit le rat après s'être cogné la tête contre une pierre dans l'âtre !","""There is always something here in the way,"" said the rat after banging his head against a stone in the hearth!",jokes,,,,,,,10.0,66.0
,Imbeba ntísāzíra mu kigega.,La richesse du peuple n'est pas une possession permanente pour un leader.,The wealth of the people isn't a permanent possession for a leader.,proverbs,,,,,,,4.0,27.0
,Imbere yo kuduga ku buriri mbanza gukura ibirato.,Avant de monter sur le lit j'enlève les chaussures,Before getting on the bed I take off my shoes,proverbs,,,,,,,8.0,49.0
clips/sound_humour/h29.mp3,"Imbwa bayiteye igishirira ku cavu iti ncanira bagenzi, impinga igendwa n'abagenzi!","""Donnez-moi de la lumière, les amis, car on ne va loin qu'avec des amis"", comme disait sur le fumier le chien à qui on avait jeté un brandon !","""Give me light, friends, because we only go far with friends"", as the dog said on manure at whom a brandon had been thrown!",jokes,,,,,,,11.0,82.0
,Imbwa irakuga cane.,Le chien aboie fort.,The dog barks loudly.,action-verbs,,,,,,,3.0,19.0
,Imbwa irakuga gose.,Le chien aboie fort.,The dog barks loudly.,action-verbs,,,,,,,3.0,19.0
,Imbwá ibura sé ntíburá shêbuja.,"Un chien peut perdre son père, mais pas un maître.","A dog may lose its father, but not a master.",proverbs,,,,,,,5.0,31.0
,Imbwá ifise amaguru ané igaca mū nzira imwé.,"Même si un chien a quatre pattes, il ne prend qu'une route.","Even though a dog has four legs, it takes only one road.",proverbs,,,,,,,8.0,44.0
,Imbwá ikugá ntíryāná.,Celui qui aboie le plus fort est souvent le moins dangereux.,The loudest barker is often the least dangerous.,proverbs,,,,,,,3.0,21.0
,Imbwá itwāwé ku rutúgu ntíhīgá.,Un chien porté ne peut pas attraper sa proie.,A carried dog cannot catch its prey.,proverbs,,,,,,,5.0,31.0
,Imbwá itūbáha indăva ikeburwa n'înyágutwí.,Négliger vos responsabilités peut entraîner une punition.,Disregarding your responsibilities may result in punishment.,proverbs,,,,,,,5.0,42.0
,Imbwá ntígutwěngera iba ishâka kukúrya.,"Quand tu vois un chien montrer ses dents, méfie-toi de sa morsure.","When you see a dog baring its teeth, beware of its bite.",proverbs,,,,,,,5.0,39.0
,Imbwá ntísumá n'îyó isumyé ntíshikána.,"Un chien peut faire des folies, mais son appétit le ramènera toujours les mains vides.","A dog may go on a shopping spree, but its appetite will always bring it back empty-handed.",proverbs,,,,,,,5.0,38.0
,Imbwá y'úmukwé ní yo mukwé.,"Voir les affaires de quelqu'un, c'est comme voir la personne elle-même.",Seeing someone's belongings is like seeing the person themselves.,proverbs,,,,,,,5.0,27.0
,Imbwá y'úmusega ihīgira mu bíti vy'úrugó.,Le chien d'un simple d'esprit n'est jamais loin de chez lui.,A simpleton's dog is never far from home.,proverbs,,,,,,,6.0,41.0
,Imbwá y'ûmwôro yība irwâye.,"Pendant la misère de son maître, un chien malade devient voleur.","During its owner's misery, a sick dog becomes a thief.",proverbs,,,,,,,4.0,27.0
,Imbwá yahîye ku murīzo ngo buracá tuharăbe.,"Un homme insensé, face à un grave problème, procrastine plutôt que de le régler rapidement.","A foolish man, when met with a grave issue, procrastinates rather than addressing it promptly.",proverbs,,,,,,,7.0,43.0
,Imbwá yarîhūse ivyāra ibihúme.,Se précipiter apporte des résultats médiocres.,Rushing brings mediocre results.,proverbs,,,,,,,4.0,30.0
,Imbwá yīnwa na nyéne yó.,Celui qui possède le défi est celui qui peut le conquérir.,The one who owns the challenge is the one who can conquer it.,proverbs,,,,,,,5.0,24.0
,Imbwá yīséma irya shêbuja.,Un chien insensé mord son propre maître.,A foolish dog bites its own master.,proverbs,,,,,,,4.0,26.0
,Imbîtsi ya cāne ibīkira mukēbá.,"Si vous êtes trop attaché à vos possessions et refusez d'en profiter, vous pourriez finir par les perdre, peut-être même à ceux qui vous veulent du mal. Alors, ne soyez pas trop économe.","If you are too attached to possessions and refuse to enjoy them, you might end up losing them, perhaps even to those who wish you harm. So, don't be too frugal.",proverbs,,,,,,,5.0,31.0
,Imbóga mbí ntízivá mū nkóno.,Le pot ne produit pas de légumes gâtés.,The pot does not produce spoiled vegetables.,proverbs,,,,,,,5.0,28.0
,Imbúrabâna yūgūmbira irekwe.,Celui qui n'a pas connu l'accouchement trouve du réconfort dans le malaise des femmes enceintes.,One who has not experienced childbirth finds solace in the discomfort of pregnant women.,proverbs,,,,,,,3.0,28.0
,Imbúrabúgiríre ihūnga ijāmbo.,Un homme de peu de valeur craint d'élever la voix.,A man of little worth fears to raise his voice.,proverbs,,,,,,,3.0,29.0
,Imbúramaboko ibagara umushatsi.,La personne paresseuse remplit son temps de tâches inutiles.,The lazy person fills their time with pointless tasks.,proverbs,,,,,,,3.0,31.0
,Imbúto itēwé ní yo imerá.,"Ce que l'on sème, on le récolte.","As you sow, so shall you reap.",proverbs,,,,,,,5.0,25.0
,Imbúto nzīzá itâwe mū nyēnga icīka izĭnga.,"Le phénix renaît de ses cendres, renouvelé et plus fort.","The phoenix rises from the ashes, reborn and stronger.",proverbs,,,,,,,7.0,42.0
,Imfyísi itōra mu rwāngara.,Une maison désordonnée attire les voleurs.,A disordered house attracts thieves.,proverbs,,,,,,,4.0,26.0
,Imfyísi y'íwănyu ikurya ikúrūndarūnda.,"Un adversaire masqué en compagnon rassemble discrètement les outils pour votre destruction, complotant dans l'ombre.","An adversary masked as a companion discreetly compiles the tools for your destruction, plotting in the shadows.",proverbs,,,,,,,4.0,38.0
,Imfúra igwa mū mfúruká.,Le champ de bataille appelle des hommes valeureux.,The field of battle calls for valuable men.,proverbs,,,,,,,4.0,23.0
,Imigambwe myinshi iremewe muri Republika y’Uburundi.,Plusieurs partis politiques sont autorisés en République du Burundi.,Several political parties are authorized in the Republic of Burundi.,general,,,,,,,6.0,52.0
,Imigisha myiza!,Bonne chance!,Good luck!,general,,,,,,,2.0,15.0
,Imigére ibiri ntítēréka.,On ne peut pas monter deux chevaux à la fois.,One cannot ride two horses at the same time.,proverbs,,,,,,,3.0,24.0
,Imihora ngurukanabumenyi ntiriko irakora.,Internet ne fonctionne pas.,Internet does not work.,proverbs,,,,,,,4.0,41.0
,Imihwi isa n'Umuhondo.,Les bananes sont jaunes.,Bananas are yellow.,proverbs,,,,,,,3.0,22.0
,Iminwe iryōha inyúrana.,La vraie humanité brille quand les gens s'entraident.,True humanity shines when people lend a helping hand to one another.,proverbs,,,,,,,3.0,23.0
,Imirázi isūmba guhuma.,Mieux vaut regarder de travers que d'être complètement aveugle.,Better to look askance than to be completely blind.,proverbs,,,,,,,3.0,22.0
clips/sound_proverb/prov035.mp3,Imisega ibiri ntinanirwa umugunza.,Deux chiens maigres et faibles ne peuvent manquer de vaincre un animal féroce.,Two skinny and weak dogs cannot fail to overcome a fierce animal.,proverbs,,,,,,,4.0,34.0
,Imisega ibiri ntínanírwa igúfa.,La coopération conduit à de grandes réalisations.,Cooperation leads to great achievements.,proverbs,,,,,,,4.0,31.0
,Imisi yose aba ahimbawe.,Elle est toujours heureuse.,She is always happy.,emotions,,,,,,,4.0,24.0
,Imisibo ntírerá.,Insulter un enfant n'est pas la bonne façon d'éduquer.,Insulting a child isn't the right way to educate.,proverbs,,,,,,,2.0,16.0
,Imiswi itāzí agaheza yūgamika agáca.,Les jeunes agneaux tombent souvent dans la gueule du loup à cause de leur innocence.,Young lambs often fall into the mouth of the wolf because of their innocence.,proverbs,,,,,,,5.0,36.0
,Imisózi iyó ikūmbúranye abató barahagwa.,"Dans les batailles des puissants, ce sont les vulnérables qui ressentent la douleur.","In the battles of the mighty, the vulnerable are the ones who feel the pain.",proverbs,,,,,,,5.0,40.0
,Imitămbire y'ímpōngo ní yo migĭrīre.,La façon dont un taureau danse vous en dit long sur ses manières.,The way a bull dances tells you all about his manners.,proverbs,,,,,,,5.0,36.0
,Impararo ijāna n'ûmwâka.,La mode d'aujourd'hui sera démodée demain.,The hottest trend today will be old news tomorrow.,proverbs,,,,,,,3.0,24.0
clips/sound_proverb/prov009.mp3,Impene mbi ntuyizirikako iyawe.,Il est conseillé de ne pas développer de relation avec une personne au comportement douteux de peur d’être influencé négativement.,It is advised not to develop a relationship with a person of questionable behavior for fear of being negatively influenced.,proverbs,,,,,,,4.0,31.0
,Impfîzi y'íntāma itēndera nka sé.,"Tel père, tel fils.","Like father, like son.",proverbs,,,,,,,5.0,33.0
,Impfûvyi irīra kw'īshano.,"Face aux difficultés, l'orphelin reste résolu, comme s'il était protégé par une puissance surnaturelle.","In the face of difficulties, the orphan remains resolute, as if protected by an otherworldly power.",proverbs,,,,,,,3.0,25.0
,Impfûvyi iseka rimwé.,Le sourire d'un orphelin est un trésor rare.,An orphan's smile is a rare treasure.,proverbs,,,,,,,3.0,21.0
,"Impuzu yanje iri hehe? Sinzi, sindayifise","Où est ton vêtement ? Je ne sais pas, je ne l'ai pas","Where iy your garment? I don’t know, I don’t have it",grammar,,,,,,,6.0,41.0
,Impwemu ni nziza.,L'air est pur.,The air is pure.,proverbs,,,,,,,3.0,17.0
,Impwemu ziratosoye,L'air est pur.,The air is pure.,proverbs,,,,,,,2.0,18.0
,Impêmbo y'ûmwâna ipfa mu magodoka.,La récompense d'un enfant vient avec l'obéissance.,A child's reward comes with obedienc.,proverbs,,,,,,,5.0,34.0
,Impĭnga imarwa n'úkuyāga.,Une bonne conversation peut rendre le voyage le plus long agréable.,A good conversation can make the longest journey.,proverbs,,,,,,,3.0,25.0
,Impŭndu ntíbūngwá.,Mieux vaut tard que jamais pour adresser ses félicitations.,Better late than never to extend congratulations.,proverbs,,,,,,,2.0,18.0
,Imvugirakuyamara y'úmugabo ikūndwa na báke.,Ceux qui parlent beaucoup ne sont pas très estimés.,Those who talk a lot are not highly regarded.,proverbs,,,,,,,5.0,43.0
,"Imvura ihise, ahava agenda","Dès que la pluie sera passée, il s'en ira",As soon as the rain is past he will go,grammar,,,,,,,4.0,26.0
,Imvura iriko iragwa cane,Il pleut très fort.,It's raining very hard.,general,,,,,,,4.0,24.0
,Imvura izogwa ejo.,Il va pleuvoir demain.,It's going to rain tomorrow.,action-verbs,,,,,,,3.0,18.0
,Imvúra inyāgira icó isānzé.,La pluie n'arrose que ceux qui sont exposés au ciel ouvert.,Rain showers only those who are exposed to the open sky.,proverbs,,,,,,,4.0,27.0
,Imyěnge y'ínzu imenywa na nyéne yó.,Seul celui qui porte la chaussure sait où elle serre.,Only the wearer knows where the shoe pinches.,proverbs,,,,,,,6.0,35.0
,Imâna ifasha uwĭfashije.,L'aide divine suit l'effort humain.,Divine assistance follows human effort.,proverbs,,,,,,,3.0,24.0
,Imâna igira ahó imāníye.,Dieu œuvre de manière mystérieuse.,God works in mysterious ways.,proverbs,,,,,,,4.0,24.0
,Imâna igira amabóko marēmare.,La main de Dieu est longue et touche tous les coins de la terre.,God's hand is long and touches all corners of the eart.,proverbs,,,,,,,4.0,29.0
,Imâna iguhăye ní yo ikwăka.,Ce qui monte doit redescendre.,What goes up must come down.,proverbs,,,,,,,5.0,27.0
,Imâna ihōra ihόze.,La vengeance de Dieu est lente mais sûre.,God's vengeance is slow but sure.,proverbs,,,,,,,3.0,18.0
,Imâna ikurăbira umwânsi muba múri kumwé.,Dieu surveille vos ennemis de votre angle mort.,God keeps an eye on your enemies from your blind side.,proverbs,,,,,,,6.0,40.0
,Imâna irarema ntítōránya.,"Dieu est le créateur, Il ne favorise personne par rapport à une autre.","God is the creator, He does not favor one over another.",proverbs,,,,,,,3.0,25.0
,Imâna iratânga aríko ntíyībágira guhena.,"Dieu ferme une porte, mais ouvre une fenêtre.","God closes a door, but opens a window.",proverbs,,,,,,,5.0,40.0
,Imâna iruta ingabo.,La force de Dieu dépasse celle des guerriers les plus puissants.,God's strength surpasses that of the mightiest warriors.,proverbs,,,,,,,3.0,19.0
,Imâna itānga ishâka.,Dieu pourvoit à Sa création comme Il le juge bon.,God provides for His creation as He deems fit.,proverbs,,,,,,,3.0,20.0
,Imâna itāngira mw'ītíro.,Dans l'inattendu se cache le trésor des bénédictions.,In the unexpected lies the hidden treasure of blessings.,proverbs,,,,,,,3.0,24.0
,Imâna ntîbá kabiri.,Le visage de Dieu brille d'une seule face de bonté sans limite.,God's countenance shines with a single face of boundless kindness.,proverbs,,,,,,,3.0,19.0
,Imâna ntîhá uwĭcaye.,Les paresseux ne reçoivent pas de faveurs divines.,The lazy do not receive divine favors.,proverbs,,,,,,,3.0,20.0
